Latitude,Longitude
  35.51273, -82.80595
  35.58084, -82.96307
  35.51001, -82.92117
  35.92026, -82.27290
  35.92508, -82.00536
  35.47373, -82.89265
  35.54192, -82.96215
  36.01937, -82.19137
  35.51579, -82.90197
  35.92441, -82.26517
  35.48174, -82.89701
  35.88646, -82.01025
  35.58359, -82.83015
  35.52886, -82.82166
  35.92391, -82.04152
  35.95212, -82.11852
  35.92848, -82.02673
  35.92877, -82.01999
  35.94660, -82.03753
  35.92924, -82.03424
  36.08567, -81.77429
  35.50447, -83.07355
  35.82367, -82.27974
  36.10720, -81.98404
  35.26759, -83.03985
  36.15213, -81.96958
  35.96326, -81.94665
  36.03894, -81.91859
  36.03317, -81.92440
  35.09463, -83.08227
  35.45592, -83.07954
  36.03064, -81.88965
  35.45300, -82.28978
  35.29766, -82.35291
  35.40063, -83.31281
  35.38837, -83.28900
  35.22755, -82.40250
  36.04806, -82.29905
  35.36684, -82.48363
  35.25424, -82.37497
  35.37366, -83.26578
  35.38743, -83.27872
  36.00454, -82.28175
  35.26761, -82.40866
  35.40250, -82.47491
  35.38692, -82.40292
  35.39942, -82.38557
  35.39728, -82.39224
  36.04279, -82.28178
  35.28301, -82.60001
  35.45901, -82.42643
  35.18026, -82.49205
  35.38952, -83.21843
  35.27743, -82.60003
  35.20880, -82.40620
  35.40905, -83.17006
  35.35933, -82.30095
  35.66938, -83.02837
  35.99791, -82.18225
  35.91624, -82.39143
  35.95176, -82.33078
  35.59871, -83.01148
  35.44327, -82.32160
  35.97983, -82.18400
  35.89104, -82.39722
  35.24296, -83.06582
  35.88600, -82.05906
  35.47749, -82.34505
  35.52930, -82.95162
  36.09596, -82.33845
  35.90340, -82.12059
  35.54728, -82.88821
  36.02462, -82.13365
  35.88487, -82.04929
  35.43995, -82.33110
  35.63107, -82.94266
  35.92079, -82.23749
  35.49509, -82.84564
  35.06858, -83.11829
  35.47105, -82.90628
  35.92428, -82.27083
  35.56643, -82.86529
  35.22562, -82.49826
  35.39538, -82.28751
  35.49499, -82.84385
  35.96860, -82.01715
  36.05439, -82.16921
  35.93576, -82.01110
  35.45787, -83.00847
  35.51335, -82.99990
  35.95468, -82.03942
  36.10538, -82.31838
  35.47507, -83.03725
  35.54193, -82.98005
  36.16344, -81.95369
  35.17703, -82.56863
  35.41184, -82.90261
  35.21577, -82.98891
  36.16886, -81.94953
  35.80143, -82.19279
  35.18511, -82.55634
  35.24895, -83.02346
  36.02296, -81.97708
  36.18005, -81.92501
  35.05103, -83.05882
  35.25644, -83.02398
  36.18741, -81.93639
  36.09329, -81.76712
  35.84332, -82.28094
  36.03781, -81.96541
  35.19121, -83.13861
  35.14447, -83.13129
  35.15594, -83.10536
  36.13206, -82.14910
  35.27396, -83.05037
  36.01814, -81.88203
  35.17869, -83.20999
  36.16755, -81.85861
  35.25313, -83.01036
  35.12259, -83.12096
  35.19872, -83.06913
  36.09675, -81.77448
  36.09324, -81.80937
  35.77133, -82.17436
  35.96408, -82.20263
  35.07631, -82.77749
  35.10239, -82.84967
  35.10519, -82.90794
  35.11598, -82.84141
  35.13297, -82.89815
  35.13326, -82.85753
  35.13575, -82.87711
  35.13767, -82.71235
  35.13785, -82.70856
  35.14014, -82.84357
  35.14039, -82.77361
  35.14822, -82.70813
  35.16269, -82.70914
  35.18377, -82.72656
  35.18908, -82.65037
  35.19449, -82.79148
  35.20098, -82.75286
  35.20348, -82.69915
  35.27377, -82.62694
  35.27613, -82.65352
  35.27762, -82.63258
  35.14058, -82.60941
  35.39822, -83.29039
  35.38030, -83.25508
  35.30122, -83.24877
  36.05905, -81.75623
  35.83105, -82.18485
  35.83359, -82.18498
  35.94894, -82.15034
  35.91501, -82.11882
  35.84426, -82.19564
  35.87679, -82.18460
  36.07692, -81.77460
  35.91376, -82.09368
  35.83910, -82.19809
  36.08197, -81.77456
  36.12950, -82.17170
  35.98342, -81.96098
  36.08261, -81.79127
  36.04270, -81.84208
  35.95931, -81.95118
  35.22240, -83.20682
  35.16037, -83.11669
  35.85374, -82.09350
  36.03225, -81.93999
  35.87576, -82.11168
  35.25919, -82.93604
  35.21931, -82.74544
  35.19027, -82.76029
  35.21204, -82.73798
  35.21975, -82.74147
  35.53561, -82.88208
  35.53767, -82.86023
  35.53577, -82.85039
  35.42153, -83.32105
  35.44315, -83.30167
  36.03467, -81.81521
  35.87436, -82.05074
  35.92830, -82.14622
  35.92951, -82.02452
  35.91972, -82.04631
  35.96769, -81.99865
  35.98056, -82.00257
  35.96477, -81.94765
  35.12565, -82.82315
  35.12682, -82.83293
  35.18419, -82.93777
  35.18466, -82.91930
  35.18540, -82.94890
  35.20124, -82.77622
  35.20158, -82.86507
  35.20175, -82.85622
  35.20821, -82.86289
  35.20902, -82.86339
  35.20960, -82.86448
  35.21176, -82.86741
  35.21815, -82.90521
  35.21937, -82.88781
  35.22608, -82.86982
  35.72184, -82.73920
  35.72415, -82.71410
  35.73025, -82.72160
  35.73350, -82.68312
  35.73658, -82.75275
  35.74014, -82.71240
  35.74577, -82.65950
  35.74780, -82.69409
  35.75070, -82.74909
  35.75570, -82.64928
  35.75663, -82.87645
  35.75726, -82.70242
  35.75848, -82.65718
  35.76332, -82.67788
  35.76404, -82.64486
  35.76783, -82.91552
  35.76864, -82.67581
  35.76902, -82.69342
  35.77014, -82.69967
  35.77462, -82.74558
  35.77571, -82.71671
  35.77609, -82.64770
  35.77672, -82.90273
  35.78079, -82.72686
  35.78142, -82.70071
  35.78428, -82.70845
  35.78595, -82.95748
  35.78695, -82.58136
  35.78868, -82.62981
  35.78954, -82.56936
  35.79020, -82.55003
  35.79242, -82.90612
  35.79257, -82.55631
  35.79364, -82.59565
  35.79450, -82.84040
  35.79739, -82.65046
  35.79769, -82.64150
  35.79784, -82.53358
  35.80243, -82.74712
  35.80247, -82.61397
  35.80521, -82.57281
  35.80677, -82.69548
  35.81197, -82.84583
  35.81213, -82.62258
  35.81217, -82.50280
  35.81236, -82.68789
  35.81264, -82.62668
  35.81331, -82.59359
  35.81424, -82.69580
  35.81484, -82.55825
  35.81603, -82.84307
  35.81619, -82.57501
  35.81672, -82.75317
  35.81715, -82.45684
  35.81800, -82.53392
  35.82078, -82.58939
  35.82089, -82.71162
  35.82090, -82.59078
  35.82261, -82.49878
  35.82282, -82.67432
  35.82343, -82.61251
  35.82452, -82.87093
  35.82535, -82.93747
  35.82703, -82.67595
  35.82979, -82.52863
  35.83167, -82.74994
  35.83227, -82.71628
  35.83336, -82.71922
  35.83366, -82.51557
  35.83471, -82.52013
  35.83473, -82.57385
  35.83642, -82.52682
  35.83718, -82.50097
  35.83753, -82.65322
  35.83845, -82.54941
  35.83903, -82.45946
  35.84260, -82.44543
  35.84352, -82.70453
  35.84380, -82.86673
  35.84412, -82.55595
  35.84517, -82.85070
  35.84686, -82.62955
  35.84776, -82.64948
  35.84847, -82.52770
  35.84904, -82.50024
  35.85021, -82.50307
  35.85250, -82.68530
  35.85353, -82.48876
  35.85811, -82.59191
  35.86033, -82.46594
  35.86067, -82.53577
  35.86235, -82.44710
  35.86460, -82.59692
  35.86510, -82.70629
  35.86515, -82.61986
  35.86743, -82.48312
  35.86872, -82.43523
  35.86971, -82.62032
  35.87349, -82.74080
  35.87574, -82.56907
  35.87598, -82.62320
  35.87752, -82.70602
  35.87869, -82.46449
  35.88829, -82.46169
  35.88872, -82.87563
  35.89211, -82.62810
  35.89233, -82.58055
  35.89282, -82.75013
  35.89521, -82.47593
  35.89607, -82.47350
  35.89820, -82.65492
  35.89944, -82.47566
  35.89947, -82.86278
  35.90237, -82.70425
  35.90552, -82.61575
  35.90564, -82.72939
  35.90577, -82.60792
  35.90683, -82.61008
  35.90711, -82.65145
  35.90749, -82.74134
  35.90880, -82.65278
  35.90942, -82.60596
  35.91240, -82.67731
  35.91394, -82.56935
  35.91612, -82.87602
  35.91871, -82.58648
  35.91925, -82.90597
  35.92116, -82.62716
  35.92130, -82.90245
  35.92402, -82.72471
  35.92753, -82.69182
  35.92873, -82.88565
  35.93506, -82.53165
  35.94867, -82.64465
  35.95044, -82.70376
  35.95218, -82.63781
  35.95517, -82.64162
  35.95573, -82.74887
  35.95602, -82.66251
  35.95810, -82.65637
  35.97170, -82.71808
  35.97850, -82.67536
  35.98912, -82.66841
  35.99676, -82.68077
  36.00159, -82.64467
  36.76958, -85.25479
  35.63306, -93.70694
  35.67570, -93.63110
  35.66980, -93.64710
  35.66970, -93.64360
  35.68000, -93.71760
  37.37000, -80.63000
  36.79000, -81.50000
  39.07000, -78.54000
  35.91029, -82.79114
  37.76196, -84.65112
  37.08384, -88.60983
  37.73067, -89.03385
  37.52860, -88.97495
  38.22622, -85.70705
  33.23005, -84.94553
  39.19487, -96.57356
  39.17996, -86.53625
  32.47153, -83.74348
  35.60582, -87.62997
  35.40714, -86.03581
  35.31373, -85.95976
  35.30486, -86.00279
  35.35132, -86.11112
  35.32360, -86.14895
  35.30268, -85.95824
  35.35280, -86.10153
  35.31091, -85.96094
  35.36683, -86.07843
  35.35106, -86.11091
  35.31377, -85.95969
  35.31083, -85.96136
  35.35421, -86.09301
  35.34696, -86.11437
  35.34533, -86.11653
  35.31011, -85.96518
  35.34446, -86.09445
  35.38970, -86.04546
  35.35991, -86.07534
  35.30177, -85.95874
  35.34422, -86.11436
  35.35128, -86.11085
  35.34533, -86.11808
  35.36097, -86.12351
  35.31318, -85.96004
  35.31386, -85.95951
  35.40274, -86.08177
  35.30488, -86.00259
  35.43964, -86.05701
  35.35497, -86.13779
  35.36445, -86.10518
  35.40711, -86.03717
  35.31365, -85.96027
  35.42895, -86.08241
  35.31319, -85.96008
  35.40271, -86.08178
  35.36650, -86.07498
  35.34139, -86.11810
  35.33334, -86.10863
  35.36487, -86.07857
  35.33745, -86.11199
  35.35182, -86.11135
  35.33327, -86.10866
  35.31150, -85.96479
  35.40567, -86.04272
  35.31373, -85.95988
  35.36440, -86.10507
  35.40711, -86.03535
  35.39348, -86.04036
  35.43426, -86.06172
  35.30170, -85.95867
  35.38918, -86.04492
  35.31318, -85.96006
  35.38919, -86.04498
  35.30065, -85.96018
  35.31130, -85.96070
  35.31341, -85.96003
  35.38922, -86.04501
  35.36101, -86.11690
  35.39537, -86.05705
  35.40488, -86.04434
  35.35272, -86.10178
  35.40497, -86.03034
  35.35181, -86.10832
  35.40709, -86.03576
  35.40694, -86.03580
  35.35190, -86.11129
  35.31374, -85.95991
  35.35943, -86.12168
  35.30057, -85.95944
  35.35398, -86.11147
  35.39471, -86.05715
  35.43951, -86.05711
  35.34641, -86.12108
  35.35268, -86.09767
  35.38919, -86.04490
  35.31140, -85.96490
  35.31073, -85.96059
  35.33898, -86.10291
  35.34873, -86.09784
  35.43963, -86.05686
  35.35127, -86.11075
  35.35135, -86.11165
  35.36019, -86.07580
  35.30047, -85.95961
  35.39361, -86.05251
  35.42902, -86.08245
  35.40710, -86.03525
  35.40348, -86.04175
  35.40036, -86.02222
  35.40393, -86.04287
  35.34189, -86.11279
  35.40264, -86.05315
  35.36005, -86.07541
  35.31300, -85.96002
  35.36670, -86.07522
  35.31136, -85.96071
  35.33649, -85.99010
  35.31093, -85.96095
  35.36019, -86.07582
  35.31383, -85.95965
  35.40460, -86.04324
  35.31140, -85.96467
  35.36436, -86.10495
  35.36158, -86.07775
  35.34204, -86.10886
  35.34572, -86.11288
  35.35158, -86.11199
  35.40464, -86.04166
  35.40541, -86.04249
  35.30485, -86.00263
  35.40247, -86.04194
  35.33330, -86.10172
  35.43611, -86.06043
  35.31060, -85.96047
  35.43988, -86.07832
  35.31338, -85.95994
  35.35928, -86.06664
  35.35606, -86.09531
  35.31090, -85.96067
  35.30109, -85.95915
  35.36644, -86.10396
  35.30532, -86.00295
  35.36408, -86.10230
  35.30163, -85.95949
  35.36747, -86.07420
  35.30181, -85.95865
  35.30005, -85.96092
  35.34450, -86.09453
  35.30103, -85.95961
  35.36118, -86.07721
  35.33624, -86.11198
  35.31134, -85.96072
  35.35254, -86.10200
  35.31414, -85.96199
  35.41064, -86.02691
  35.35288, -86.10166
  35.35119, -86.11092
  35.35246, -86.10197
  35.34575, -86.11496
  35.31110, -85.96073
  35.30352, -85.95992
  35.35356, -86.13328
  35.36756, -86.07421
  35.37264, -86.11194
  35.36574, -86.10376
  35.34451, -86.09408
  35.40483, -86.04493
  35.40702, -86.03747
  35.34282, -86.12173
  35.40273, -86.05304
  35.30156, -85.95941
  35.40034, -86.02224
  35.30512, -86.00259
  35.32362, -86.14917
  35.40471, -86.04428
  35.36174, -86.07835
  35.31351, -85.95991
  35.34806, -86.11396
  35.39553, -86.05706
  35.37136, -86.10255
  35.34479, -86.11207
  35.31421, -85.96265
  35.35690, -86.17317
  35.32355, -86.14911
  35.39354, -86.04039
  35.34276, -86.12180
  35.34946, -86.12226
  35.34714, -86.11364
  35.34706, -86.11456
  35.34640, -86.11432
  35.34219, -86.11308
  35.43969, -86.07847
  35.35186, -86.10820
  35.31086, -85.96067
  35.37451, -86.07839
  35.30058, -85.95955
  35.34466, -86.09443
  35.40713, -86.03581
  35.30485, -86.00274
  35.33202, -86.09617
  35.43969, -86.07964
  35.33759, -86.11204
  35.35474, -86.13632
  35.33653, -85.98988
  35.36359, -86.09294
  35.36587, -86.07845
  35.34223, -86.11018
  35.36742, -86.07438
  35.36579, -86.07839
  35.31334, -85.96011
  35.35181, -86.11302
  35.36149, -86.12372
  35.33893, -86.10314
  35.37272, -86.11204
  35.36214, -86.07850
  35.35071, -86.12832
  35.31094, -85.96072
  35.31322, -85.96114
  35.35164, -86.11192
  35.33284, -86.10199
  35.34206, -86.10911
  35.35998, -86.11960
  35.30493, -86.00274
  35.38912, -86.04492
  35.33267, -86.09648
  35.41857, -86.07808
  35.41190, -86.07466
  35.31285, -85.95995
  35.40700, -86.03544
  35.33619, -86.13368
  35.40464, -86.04168
  35.36035, -86.07590
  35.31319, -85.96006
  35.30009, -85.96087
  35.30261, -85.95829
  35.36003, -86.11957
  35.41910, -86.01979
  35.36145, -86.07762
  35.34555, -86.13584
  35.35947, -86.12226
  35.36635, -86.07481
  35.36092, -86.11792
  35.36160, -86.07771
  35.40164, -86.05790
  35.31387, -85.95894
  35.40699, -86.03759
  35.40700, -86.03750
  35.36732, -86.07425
  35.35642, -86.17302
  35.35284, -86.10146
  35.30270, -85.95833
  35.31386, -85.95890
  35.33857, -86.10216
  35.33941, -86.09795
  35.31074, -85.96047
  35.39363, -86.05243
  35.34615, -86.12261
  35.30176, -85.95870
  35.33754, -86.11217
  35.35193, -86.11308
  35.43968, -86.07930
  35.35554, -86.17423
  35.43971, -86.05690
  35.35263, -86.11169
  35.35973, -86.11710
  35.31387, -85.95870
  35.31933, -85.98007
  35.36137, -86.07692
  35.36100, -86.12114
  35.40546, -86.04401
  35.43415, -86.06165
  35.34970, -86.09653
  35.34599, -86.10198
  35.40429, -86.03788
  35.34631, -86.10959
  35.35274, -86.10164
  35.36642, -86.10397
  35.34630, -86.12112
  35.35193, -86.11137
  35.34235, -86.10940
  35.31069, -85.96039
  35.31100, -85.96078
  35.37190, -86.07798
  35.40718, -86.03724
  35.36113, -86.07717
  35.43968, -86.07891
  35.36046, -86.11848
  35.31340, -85.96001
  35.36155, -86.07774
  35.39339, -86.04044
  35.31039, -85.96062
  35.34765, -86.11205
  35.35947, -86.12028
  35.31302, -85.96005
  35.40315, -86.04641
  35.34627, -86.12108
  35.35218, -86.11338
  35.35124, -86.13198
  35.31338, -85.96016
  35.43415, -86.06144
  35.31309, -85.96010
  35.39348, -86.04051
  35.41290, -86.07497
  35.41117, -86.07487
  35.31417, -85.96182
  35.30300, -85.96062
  35.39524, -86.04063
  35.35682, -86.15674
  35.42979, -86.03154
  35.33809, -86.11231
  35.34170, -86.10777
  35.40690, -86.03857
  35.37962, -86.08875
  35.38003, -86.08905
  35.38862, -86.09168
  35.67255, -83.90113
  35.55391, -83.99475
  35.62213, -83.68095
  35.60942, -83.63726
  35.75524, -83.10618
  35.72419, -83.75157
  35.59803, -83.83983
  35.72717, -83.51734
  35.75215, -83.10898
  35.71693, -83.67396
  35.83679, -83.18981
  35.61167, -83.92862
  35.63916, -83.68969
  35.53642, -83.99060
  35.69378, -83.63013
  35.60757, -83.97881
  35.64622, -83.69301
  35.50672, -83.98377
  35.52318, -83.99243
  35.53385, -82.49953
  35.59383, -82.49950
  35.91029, -82.79114
  33.24759, -84.28392
  40.41582,-105.13609
  32.83644, -83.62169
  38.96720, -77.29196
  35.43256, -82.24908
  35.43184, -82.24734
  35.60969, -82.56500
  33.17213, -84.53753
  38.94050, -77.41317
  38.93972, -77.40897
  33.12939, -84.41241
  33.03347, -84.14864
  33.02173, -83.95947
  32.72481, -83.53477
  34.14762, -84.37046
  35.43038, -82.24242
  35.43045, -82.24189
  35.43054, -82.24155
  35.43170, -82.24083
  35.43094, -82.24139
  35.43267, -82.25038
  35.85934, -78.74755
  32.75500, -94.34500
  32.75540, -94.34520
  32.75570, -94.34470
  32.82930, -94.49810
  31.64972, -94.15457
  31.65732, -94.15644
  30.14043, -97.82751
  30.38544, -97.81832
  30.39237, -97.79870
  30.39249, -97.79852
  30.39262, -97.79858
  29.99178, -99.41447
  32.43668, -97.66706
  29.39080, -98.45466
  29.57209, -98.38710
  32.76727, -96.71510
  30.27034, -97.73328
  32.73371, -97.35747
  30.27724, -98.87344
  30.04604, -99.14205
  30.04645, -99.14228
  30.04672, -99.14216
  30.05024, -99.14688
  30.05027, -99.14532
  30.05035, -99.14279
  30.05049, -99.14642
  30.05210, -99.14612
  30.05263, -99.14663
  29.88468, -99.06317
  29.91762, -99.05624
  33.72559, -97.59616
  32.75986, -97.32231
  32.73699, -97.35361
  32.81489, -97.41839
  32.82202, -97.44746
  32.82250, -97.44832
  32.82257, -97.44825
  32.82259, -97.44756
  32.82274, -97.45290
  32.82279, -97.44710
  32.82303, -97.44819
  32.82359, -97.46107
  32.84753, -97.48962
  32.86222, -97.46797
  32.86448, -97.52247
  32.86914, -97.52518
  32.89029, -97.54266
  32.89035, -97.54234
  32.89538, -97.53982
  32.22370, -98.19905
  32.22380, -98.19868
  32.22388, -98.19885
  32.22390, -98.19923
  32.22393, -98.19908
  30.34289, -97.76311
  32.71592, -97.35360
  29.58241, -98.67954
  32.81002, -96.72842
  32.83202, -96.73415
  30.37848, -97.78232
  30.01368, -99.19365
  30.04544, -99.14153
  32.75681, -97.32681
  38.55677,-121.67734
  38.54109,-121.73871
  37.86722, -89.51581
  37.58807, -89.40291
  37.58782, -89.40016
  37.48912, -88.28756
  37.59348, -88.29178
  37.61551, -88.61684
  37.49313, -88.28446
  38.02747, -82.79245
  37.18458, -85.94595
  37.18408, -85.94743
  37.29563, -86.06710
  37.06453, -86.09985
  37.06956, -86.09127
  37.07159, -86.08755
  37.07403, -86.08402
  37.07925, -86.07404
  37.08020, -86.07217
